IT_NO ID REVENUES OPERATING_COSTS LABOUR_COSTS TOTAL_INTEREST_PAYMENTS EBIT NET_EARNINGS
1141 7 1080.634502 967.108258 958.292633 8.815625 122.341869 113.526244
1141 13 1018.358413 925.858807 917.295057 8.563750 101.063356 92.499606
1141 14 914.960989 831.854387 825.053762 6.800625 89.907227 83.106602
1141 10 731.959210 660.350731 655.942918 4.407813 76.016292 71.608479
1141 12 831.935346 746.121361 737.935423 8.185938 93.999923 85.813986
1141 11 1033.878311 909.225285 901.920910 7.304375 131.957401 124.653026
1141 6 1090.108647 1001.342814 994.164376 7.178438 95.944271 88.765833
1141 15 1128.039091 1030.705564 1024.912439 5.793125 103.126652 97.333527
1141 8 1257.542980 1168.942654 1163.275467 5.667187 94.267513 88.600326
1201 12 803.932198 736.010021 727.824084 8.185938 76.108114 67.922177
1201 10 732.123570 680.976856 676.569043 4.407813 55.554527 51.146715
1201 4 1067.661929 980.901765 973.849265 7.052500 93.812664 86.760164
1201 13 1018.584762 936.283018 927.719268 8.563750 90.865494 82.301744
1201 9 1208.881534 1068.286538 1060.982163 7.304375 147.899371 140.594996
1201 5 1309.117065 1185.040431 1178.869493 6.170938 130.247572 124.076634
1201 7 1035.773201 931.409351 922.593726 8.815625 113.179475 104.363850
1201 14 915.164469 842.260644 835.460019 6.800625 79.704450 72.903825
1201 11 966.458136 863.266064 855.961689 7.304375 110.496447 103.192072
1201 6 1118.540318 996.403209 989.224772 7.178438 129.315546 122.137108
1201 15 1145.204359 1025.771268 1019.978143 5.793125 125.226216 119.433091
1201 8 1319.838404 1215.290549 1209.623362 5.667188 110.215043 104.547855
1261 6 1062.344198 986.335964 979.157527 7.178438 83.186671 76.008234
1261 4 1067.842337 965.703920 958.651420 7.052500 109.190917 102.138417
1261 11 932.790906 853.173118 845.868743 7.304375 86.922163 79.617788
1261 12 826.623769 751.524782 743.338844 8.185938 83.284925 75.098987
1261 10 766.080150 696.482088 692.074276 4.407813 74.005874 69.598061
1261 13 1035.673356 941.582018 933.018268 8.563750 102.655088 94.091338
1261 9 1141.424018 1032.599396 1025.295021 7.304375 116.128997 108.824622
1261 5 1281.146203 1159.627669 1153.456731 6.170938 127.689471 121.518534
1261 7 1024.672797 926.454831 917.639206 8.815625 107.033591 98.217966
1261 14 949.153038 852.668761 845.868136 6.800625 103.284902 96.484277
1261 15 1094.651306 990.076723 984.283598 5.793125 110.367708 104.574583
1261 8 1348.256627 1215.515533 1209.848345 5.667188 138.408282 132.741095
1321 4 1068.011931 976.088588 969.036088 7.052500 98.975843 91.923343
1321 14 932.384392 868.166270 861.365645 6.800625 71.018747 64.218122
1321 6 1124.547586 1022.358616 1015.180178 7.178438 109.367408 102.188970
1321 11 927.297677 843.033959 835.729584 7.304375 91.568094 84.263719
1321 12 821.114326 741.371714 733.185776 8.185938 87.928549 79.742612
1321 10 760.561602 696.576484 692.168672 4.407813 68.392930 63.985118
1321 13 1013.277520 921.200731 912.636981 8.563750 100.640539 92.076789
1321 9 1141.605071 1053.248079 1045.943704 7.304375 95.661367 88.356992
1321 5 1270.069998 1164.912289 1158.741351 6.170938 111.328647 105.157710
1321 15 1106.104788 1020.973783 1015.180658 5.793125 90.924130 85.131005
1321 8 1342.831613 1236.189169 1230.521982 5.667188 112.309632 106.642444
1321 7 1013.554920 926.579591 917.763966 8.815625 95.790953 86.975328
1381 10 800.135111 732.566419 728.158607 4.407813 71.976504 67.568692
1381 12 832.492941 772.240075 764.054138 8.185938 68.438803 60.252866
1381 7 1019.315338 921.577616 912.761991 8.815625 106.553346 97.737721
1381 6 1119.040766 1017.369988 1010.191550 7.178438 108.849216 101.670778
1381 15 1151.359014 1051.880326 1046.087201 5.793125 105.271813 99.478688
1381 9 1192.503871 1084.158333 1076.853958 7.304375 115.649913 108.345538
1381 14 971.976551 873.411317 866.610692 6.800625 105.365859 98.565234
1381 11 927.407540 832.892182 825.587807 7.304375 101.819733 94.515358
1381 13 1007.757231 895.685466 887.121716 8.563750 120.635516 112.071766
1381 5 1287.141731 1149.686193 1143.515255 6.170938 143.626475 137.455538
1381 8 1388.114072 1261.996903 1256.329715 5.667188 131.784357 126.117169
1381 4 1090.700342 991.605040 984.552540 7.052500 106.147802 99.095302
1441 15 1179.829852 1093.168734 1087.375609 5.793125 92.454243 86.661118
1441 6 1108.011488 1012.487606 1005.309169 7.178438 102.702319 95.523882
1441 13 957.211919 865.127872 856.564122 8.563750 100.647797 92.084047
1441 10 822.884132 748.130729 743.722917 4.407813 79.161215 74.753403
1441 12 855.246969 777.554953 769.369016 8.185938 85.877954 77.692016
1441 9 1164.565535 1027.999091 1020.694716 7.304375 143.870819 136.566444
1441 14 938.347506 858.236081 851.435456 6.800625 86.912050 80.111425
1441 11 905.051929 827.965066 820.660691 7.304375 84.391238 77.086863
1441 5 1219.735501 1108.933555 1102.762618 6.170938 116.972883 110.801946
